class, NOCom, NCLOC, DCP,,x,,,y,,,x*y,,z,,,x*z,,,,,,,m_nocom,m_ncloc,m_dcp,,,,,rank_nocom,rank_ncloc,rank_dcp,,d_nocom_ncloc^2,d_nocom_dcp^2
./src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java,4,68,65.66,,-2.742088608,7.519049932,,-77.03955696,5935.093337,,211.2492915,,2.18863924,4.790141723,,-6.001442727,,,,,,,6.742088608,145.039557,63.47136076,,211.2492915,-6.001442728,,380,327,240,,2809,19600
./src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java,6,77,58.6,,-0.742088608,0.550695502,,-68.03955696,4629.381312,,50.49138009,,-4.87136076,23.73015565,,3.614981325,,,,,,,,,,,50.49138009,3.614981323,,259,304,330,,2025,5041
./src/main/java/org/jfree/chart/annotations/Annotation.java,5,7,87.72,,-1.742088608,3.034872717,,-138.039557,19054.91929,,240.4771396,,24.24863924,587.996505,,-42.24327818,,,,,,conv_nocom_ncloc,516083.4478,,,,240.4771396,-42.24327817,,311,519,114,,43264,38809
./src/main/java/org/jfree/chart/annotations/CategoryAnnotation.java,4,10,83.33,,-2.742088608,7.519049932,,-135.039557,18235.68194,,370.2904307,,19.85863924,394.3655525,,-54.45414843,,,,,,conv_nocom_dcp,-26200.3482,,,,370.2904307,-54.45414842,,380,503,152,,15129,51984
./src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java,12,198,49.23,,5.257911392,27.64563221,,52.96044304,2804.808527,,278.4613168,,-14.24136076,202.8163563,,-74.87981298,,,,,,stand_nocom,119.6535016,,,,278.4613168,-74.87981298,,62,138,476,,5776,171396
./src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java,12,238,50.42,,5.257911392,27.64563221,,92.96044304,8641.64397,,488.7777725,,-13.05136076,170.3380177,,-68.62289842,,,,,,stand_ncloc,6035.993043,,,,488.7777725,-68.62289842,,62,103,452,,1681,152100
./src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java,8,123,50,,1.257911392,1.582341071,,-22.03955696,485.7420711,,-27.72380979,,-13.47136076,181.4775607,,-16.94577817,,,,,,stand_dcp,448.9331788,,,,-27.72380979,-16.94577817,,165,226,460,,3721,87025
./src/main/java/org/jfree/chart/annotations/TextAnnotation.java,11,137,56.37,,4.257911392,18.12980943,,-8.039556962,64.63447615,,-34.23172118,,-7.10136076,50.42932464,,-30.23696488,,,,,,R_NOCOM_NCLOC,0.714571659,,,,-34.23172118,-30.23696488,,88,207,361,,14161,74529
./src/main/java/org/jfree/chart/annotations/XYAnnotation.java,4,11,82.81,,-2.742088608,7.519049932,,-134.039557,17966.60283,,367.5483421,,19.33863924,373.9829677,,-53.02826235,,,,,,R_NOCOM_DCP,-0.487752997,,,,367.5483421,-53.02826235,,380,490,155,,12100,50625
./src/main/java/org/jfree/chart/annotations/XYAnnotationBoundsInfo.java,5,7,89.06,,-1.742088608,3.034872717,,-138.039557,19054.91929,,240.4771396,,25.58863924,654.7784582,,-44.57767691,,,,,,__nocom_ncloc,0.709861103,,,,240.4771396,-44.5776769,,311,519,80,,43264,53361
./src/main/java/org/jfree/chart/annotations/XYBoxAnnotation.java,10,176,48.54,,3.257911392,10.61398664,,30.96044304,958.5490331,,100.8663801,,-14.93136076,222.9455341,,-48.64505032,,,,,,__nocom_dcp,-0.426728174,,,,100.8663801,-48.64505032,,109,163,488,,2916,143641
./src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java,10,159,52.54,,3.257911392,10.61398664,,13.96044304,194.8939698,,45.48188642,,-10.93136076,119.4946481,,-35.61340475,,,,,,,,,,,45.48188642,-35.61340475,,109,177,423,,4624,98596
./src/main/java/org/jfree/chart/annotations/XYDrawableAnnotation.java,12,143,47.04,,5.257911392,27.64563221,,-2.039556962,4.159792601,,-10.72380979,,-16.43136076,269.9896164,,-86.39463893,,,,,,,,,,,-10.72380979,-86.39463893,,62,199,512,,18769,202500
./src/main/java/org/jfree/chart/annotations/XYImageAnnotation.java,12,134,50.74,,5.257911392,27.64563221,,-11.03955696,121.8718179,,-58.04501232,,-12.73136076,162.0875468,,-66.94036678,,,,,,,,,,,-58.04501232,-66.94036678,,62,211,449,,22201,149769
./src/main/java/org/jfree/chart/annotations/XYLineAnnotation.java,13,180,45.62,,6.257911392,39.161455,,34.96044304,1222.232577,,218.7793548,,-17.85136076,318.671081,,-111.7122339,,,,,,,,,,,218.7793548,-111.7122339,,51,157,535,,11236,234256
./src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java,12,252,48.99,,5.257911392,27.64563221,,106.960443,11440.53637,,562.388532,,-14.48136076,209.7098095,,-76.14171171,,,,,,,,,,,562.388532,-76.14171171,,62,95,477,,1089,172225
./src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java,13,171,46.73,,6.257911392,39.161455,,25.96044304,673.9446027,,162.4581522,,-16.74136076,280.2731601,,-104.7659522,,,,,,,,,,,162.4581522,-104.7659522,,51,168,517,,13689,217156
./src/main/java/org/jfree/chart/annotations/XYShapeAnnotation.java,11,152,44.12,,4.257911392,18.12980943,,6.960443038,48.44776728,,29.63694971,,-19.35136076,374.4751633,,-82.39637943,,,,,,,,,,,29.63694971,-82.39637944,,88,190,552,,10404,215296
./src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java,14,282,51.63,,7.257911392,52.67727778,,136.960443,18758.16296,,994.0467598,,-11.84136076,140.2178246,,-85.94354716,,,,,,,,,,,994.0467598,-85.94354716,,42,81,433,,1521,152881
./src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java,15,212,40.95,,8.257911392,68.19310056,,66.96044304,4483.700932,,552.9534054,,-22.52136076,507.2116905,,-185.9794016,,,,,,,,,,,552.9534054,-185.9794016,,34,127,578,,8649,295936
./src/main/java/org/jfree/chart/api/HorizontalAlignment.java,2,6,87.5,,-4.742088608,22.48740436,,-139.039557,19331.9984,,659.3378991,,24.02863924,577.3755037,,-113.9459364,,,,,,,,,,,659.3378991,-113.9459364,,539,531,115,,64,179776
./src/main/java/org/jfree/chart/api/Layer.java,2,5,86.49,,-4.742088608,22.48740436,,-140.039557,19611.07751,,664.0799877,,23.01863924,529.8577525,,-109.1564269,,,,,,,,,,,664.0799877,-109.1564269,,539,574,134,,1225,164025
./src/main/java/org/jfree/chart/api/LengthAdjustmentType.java,2,6,87.23,,-4.742088608,22.48740436,,-139.039557,19331.9984,,659.3378991,,23.75863924,564.4729385,,-112.6655725,,,,,,,,,,,659.3378991,-112.6655725,,539,531,122,,64,173889
./src/main/java/org/jfree/chart/api/PublicCloneable.java,2,5,90.57,,-4.742088608,22.48740436,,-140.039557,19611.07751,,664.0799877,,27.09863924,734.3362487,,-128.5041484,,,,,,,,,,,664.0799877,-128.5041484,,539,574,52,,1225,237169
./src/main/java/org/jfree/chart/api/RectangleAlignment.java,2,80,37.5,,-4.742088608,22.48740436,,-65.03955696,4230.14397,,308.4233421,,-25.97136076,674.5115797,,123.158494,,,,,,,,,,,308.4233421,123.158494,,539,294,608,,60025,4761
./src/main/java/org/jfree/chart/api/RectangleAnchor.java,3,95,37.5,,-3.742088608,14.00322715,,-50.03955696,2503.957261,,187.252456,,-25.97136076,674.5115797,,97.18713323,,,,,,,,,,,187.252456,97.18713322,,466,269,608,,38809,20164
./src/main/java/org/jfree/chart/api/RectangleEdge.java,2,42,60.75,,-4.742088608,22.48740436,,-103.039557,10617.1503,,488.6227092,,-2.72136076,7.405804386,,12.90493386,,,,,,,,,,,488.6227092,12.90493385,,539,400,294,,19321,60025
./src/main/java/org/jfree/chart/api/RectangleInsets.java,5,245,49.28,,-1.742088608,3.034872717,,99.96044304,9992.090172,,-174.139949,,-14.19136076,201.3947202,,24.72260791,,,,,,,,,,,-174.139949,24.72260791,,311,97,473,,45796,26244
./src/main/java/org/jfree/chart/api/Rotation.java,2,12,82.09,,-4.742088608,22.48740436,,-133.039557,17699.52372,,630.8853674,,18.61863924,346.6537271,,-88.29123704,,,,,,,,,,,630.8853674,-88.29123703,,539,474,160,,4225,143641
./src/main/java/org/jfree/chart/api/SortOrder.java,2,5,88.64,,-4.742088608,22.48740436,,-140.039557,19611.07751,,664.0799877,,25.16863924,633.4604012,,-119.3519174,,,,,,,,,,,664.0799877,-119.3519174,,539,574,95,,1225,197136
./src/main/java/org/jfree/chart/api/TableOrder.java,2,5,88.64,,-4.742088608,22.48740436,,-140.039557,19611.07751,,664.0799877,,25.16863924,633.4604012,,-119.3519174,,,,,,,,,,,664.0799877,-119.3519174,,539,574,95,,1225,197136
./src/main/java/org/jfree/chart/api/UnitType.java,2,5,88.64,,-4.742088608,22.48740436,,-140.039557,19611.07751,,664.0799877,,25.16863924,633.4604012,,-119.3519174,,,,,,,,,,,664.0799877,-119.3519174,,539,574,95,,1225,197136
./src/main/java/org/jfree/chart/api/VerticalAlignment.java,2,6,87.5,,-4.742088608,22.48740436,,-139.039557,19331.9984,,659.3378991,,24.02863924,577.3755037,,-113.9459364,,,,,,,,,,,659.3378991,-113.9459364,,539,531,115,,64,179776
